,art,mod_std,mod_mean
296,Laerche,0.0892619863152504,0.8844722509384155
297,Laerche,0.0891951248049736,0.8837321996688843
298,Laerche,0.086564801633358,0.8797208070755005
299,Laerche,0.0750371515750885,0.8882401585578918
300,Laerche,0.10665635764598846,0.8661633729934692
301,Laerche,0.08525282144546509,0.8817723393440247
302,Laerche,0.09684395045042038,0.8760107159614563
303,Laerche,0.09050410985946655,0.88475102186203
304,Laerche,0.08633560687303543,0.8799437284469604
305,Laerche,0.08105981349945068,0.8825428485870361
306,Laerche,0.09245769679546356,0.884646475315094
307,Laerche,0.08153766393661499,0.8846496939659119
308,Laerche,0.0734080821275711,0.8817517757415771
309,Laerche,0.08341415971517563,0.8834076523780823
310,Laerche,0.08203921467065811,0.8824584484100342
311,Laerche,0.09462017565965652,0.8731309771537781
312,Laerche,0.07775961607694626,0.8822788000106812
313,Laerche,0.0941614881157875,0.8656420707702637
314,Laerche,0.08078636974096298,0.8812054991722107
315,Laerche,0.07131154835224152,0.881411612033844
316,Laerche,0.07012057304382324,0.8812275528907776
317,Laerche,0.10831291228532791,0.8670316934585571
318,Laerche,0.08465331047773361,0.884638786315918
319,Laerche,0.06448144465684891,0.886753261089325
